DATAFLOW,SEXP: Sex,PCHAR: Selected person characteristic,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4354: 4354,POA: Postal Areas,3: Queensland,2021,1283
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2299: 2299,POA: Postal Areas,1: New South Wales,2021,11905
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5440: 5440,POA: Postal Areas,4: South Australia,2021,169
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6370: 6370,POA: Postal Areas,5: Western Australia,2021,457
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3763: 3763,POA: Postal Areas,2: Victoria,2021,1662
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3852: 3852,POA: Postal Areas,2: Victoria,2021,210
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3172: 3172,POA: Postal Areas,2: Victoria,2021,23261
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4737: 4737,POA: Postal Areas,3: Queensland,2021,8325
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6712: 6712,POA: Postal Areas,5: Western Australia,2021,45
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0836: 0836,POA: Postal Areas,7: Northern Territory,2021,7597
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2298: 2298,POA: Postal Areas,1: New South Wales,2021,10141
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2806: 2806,POA: Postal Areas,1: New South Wales,2021,862
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5231: 5231,POA: Postal Areas,4: South Australia,2021,1284
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3921: 3921,POA: Postal Areas,2: Victoria,2021,139
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5470: 5470,POA: Postal Areas,4: South Australia,2021,147
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6473: 6473,POA: Postal Areas,5: Western Australia,2021,53
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2732: 2732,POA: Postal Areas,1: New South Wales,2021,1877
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4895: 4895,POA: Postal Areas,3: Queensland,2021,4594
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5089: 5089,POA: Postal Areas,4: South Australia,2021,6956
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5166: 5166,POA: Postal Areas,4: South Australia,2021,1844
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2548: 2548,POA: Postal Areas,1: New South Wales,2021,8419
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2575: 2575,POA: Postal Areas,1: New South Wales,2021,17846
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6225: 6225,POA: Postal Areas,5: Western Australia,2021,9164
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7320: 7320,POA: Postal Areas,6: Tasmania,2021,17138
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2835: 2835,POA: Postal Areas,1: New South Wales,2021,3793
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4382: 4382,POA: Postal Areas,3: Queensland,2021,462
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4713: 4713,POA: Postal Areas,3: Queensland,2021,1019
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2076: 2076,POA: Postal Areas,1: New South Wales,2021,25340
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2424: 2424,POA: Postal Areas,1: New South Wales,2021,480
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2777: 2777,POA: Postal Areas,1: New South Wales,2021,17816
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4106: 4106,POA: Postal Areas,3: Queensland,2021,1672
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4568: 4568,POA: Postal Areas,3: Queensland,2021,3736
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5118: 5118,POA: Postal Areas,4: South Australia,2021,19229
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5700: 5700,POA: Postal Areas,4: South Australia,2021,11042
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5261: 5261,POA: Postal Areas,4: South Australia,2021,335
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5373: 5373,POA: Postal Areas,4: South Australia,2021,3447
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6613: 6613,POA: Postal Areas,5: Western Australia,2021,51
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2546: 2546,POA: Postal Areas,1: New South Wales,2021,10066
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3589: 3589,POA: Postal Areas,2: Victoria,2021,359
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3093: 3093,POA: Postal Areas,2: Victoria,2021,3962
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2077: 2077,POA: Postal Areas,1: New South Wales,2021,42819
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6061: 6061,POA: Postal Areas,5: Western Australia,2021,41683
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6237: 6237,POA: Postal Areas,5: Western Australia,2021,2656
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3212: 3212,POA: Postal Areas,2: Victoria,2021,19272
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2663: 2663,POA: Postal Areas,1: New South Wales,2021,5281
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2311: 2311,POA: Postal Areas,1: New South Wales,2021,913
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6032: 6032,POA: Postal Areas,5: Western Australia,2021,189
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0835: 0835,POA: Postal Areas,7: Northern Territory,2021,3153
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2289: 2289,POA: Postal Areas,1: New South Wales,2021,20257
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4738: 4738,POA: Postal Areas,3: Queensland,2021,1155
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0810: 0810,POA: Postal Areas,7: Northern Territory,2021,34330
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2231: 2231,POA: Postal Areas,1: New South Wales,2021,2528
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4750: 4750,POA: Postal Areas,3: Queensland,2021,6025
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5451: 5451,POA: Postal Areas,4: South Australia,2021,702
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2534: 2534,POA: Postal Areas,1: New South Wales,2021,5767
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3065: 3065,POA: Postal Areas,2: Victoria,2021,10431
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3608: 3608,POA: Postal Areas,2: Victoria,2021,2825
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2032: 2032,POA: Postal Areas,1: New South Wales,2021,14643
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2340: 2340,POA: Postal Areas,1: New South Wales,2021,52436
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5360: 5360,POA: Postal Areas,4: South Australia,2021,1229
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2087: 2087,POA: Postal Areas,1: New South Wales,2021,13161
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3317: 3317,POA: Postal Areas,2: Victoria,2021,184
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7250: 7250,POA: Postal Areas,6: Tasmania,2021,51133
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3123: 3123,POA: Postal Areas,2: Victoria,2021,14834
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3641: 3641,POA: Postal Areas,2: Victoria,2021,1266
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3888: 3888,POA: Postal Areas,2: Victoria,2021,3502
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6525: 6525,POA: Postal Areas,5: Western Australia,2021,3680
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2825: 2825,POA: Postal Areas,1: New South Wales,2021,2202
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3281: 3281,POA: Postal Areas,2: Victoria,2021,1857
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4159: 4159,POA: Postal Areas,3: Queensland,2021,14816
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2284: 2284,POA: Postal Areas,1: New South Wales,2021,12612
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3345: 3345,POA: Postal Areas,2: Victoria,2021,1393
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6513: 6513,POA: Postal Areas,5: Western Australia,2021,162
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3355: 3355,POA: Postal Areas,2: Victoria,2021,13059
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6426: 6426,POA: Postal Areas,5: Western Australia,2021,894
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2067: 2067,POA: Postal Areas,1: New South Wales,2021,27078
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2706: 2706,POA: Postal Areas,1: New South Wales,2021,1030
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4115: 4115,POA: Postal Areas,3: Queensland,2021,20169
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4861: 4861,POA: Postal Areas,3: Queensland,2021,1541
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5311: 5311,POA: Postal Areas,4: South Australia,2021,398
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7302: 7302,POA: Postal Areas,6: Tasmania,2021,1753
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3023: 3023,POA: Postal Areas,2: Victoria,2021,67146
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4660: 4660,POA: Postal Areas,3: Queensland,2021,8048
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5604: 5604,POA: Postal Areas,4: South Australia,2021,218
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3730: 3730,POA: Postal Areas,2: Victoria,2021,9719
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6328: 6328,POA: Postal Areas,5: Western Australia,2021,431
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0850: 0850,POA: Postal Areas,7: Northern Territory,2021,7873
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3522: 3522,POA: Postal Areas,2: Victoria,2021,338
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6516: 6516,POA: Postal Areas,5: Western Australia,2021,1985
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3885: 3885,POA: Postal Areas,2: Victoria,2021,1876
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5162: 5162,POA: Postal Areas,4: South Australia,2021,35328
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7022: 7022,POA: Postal Areas,6: Tasmania,2021,963
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2360: 2360,POA: Postal Areas,1: New South Wales,2021,14995
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3236: 3236,POA: Postal Areas,2: Victoria,2021,257
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3127: 3127,POA: Postal Areas,2: Victoria,2021,18608
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6028: 6028,POA: Postal Areas,5: Western Australia,2021,23559
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3766: 3766,POA: Postal Areas,2: Victoria,2021,1277
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4156: 4156,POA: Postal Areas,3: Queensland,2021,3388
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6158: 6158,POA: Postal Areas,5: Western Australia,2021,7819
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6572: 6572,POA: Postal Areas,5: Western Australia,2021,61
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3033: 3033,POA: Postal Areas,2: Victoria,2021,15078
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3844: 3844,POA: Postal Areas,2: Victoria,2021,31179
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2448: 2448,POA: Postal Areas,1: New South Wales,2021,9618
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2787: 2787,POA: Postal Areas,1: New South Wales,2021,4605
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3321: 3321,POA: Postal Areas,2: Victoria,2021,1780
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3699: 3699,POA: Postal Areas,2: Victoria,2021,1242
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3597: 3597,POA: Postal Areas,2: Victoria,2021,458
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3483: 3483,POA: Postal Areas,2: Victoria,2021,882
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2164: 2164,POA: Postal Areas,1: New South Wales,2021,21273
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3980: 3980,POA: Postal Areas,2: Victoria,2021,3571
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5126: 5126,POA: Postal Areas,4: South Australia,2021,7406
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3096: 3096,POA: Postal Areas,2: Victoria,2021,1911
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3206: 3206,POA: Postal Areas,2: Victoria,2021,10043
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4741: 4741,POA: Postal Areas,3: Queensland,2021,7346
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6701: 6701,POA: Postal Areas,5: Western Australia,2021,5259
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2720: 2720,POA: Postal Areas,1: New South Wales,2021,8501
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4102: 4102,POA: Postal Areas,3: Queensland,2021,10823
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6281: 6281,POA: Postal Areas,5: Western Australia,2021,8543
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4421: 4421,POA: Postal Areas,3: Queensland,2021,2178
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4488: 4488,POA: Postal Areas,3: Queensland,2021,247
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7268: 7268,POA: Postal Areas,6: Tasmania,2021,1133
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2650: 2650,POA: Postal Areas,1: New South Wales,2021,61511
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4811: 4811,POA: Postal Areas,3: Queensland,2021,13688
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2540: 2540,POA: Postal Areas,1: New South Wales,2021,48267
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6392: 6392,POA: Postal Areas,5: Western Australia,2021,432
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2161: 2161,POA: Postal Areas,1: New South Wales,2021,34379
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3182: 3182,POA: Postal Areas,2: Victoria,2021,22438
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6348: 6348,POA: Postal Areas,5: Western Australia,2021,1115
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5671: 5671,POA: Postal Areas,4: South Australia,2021,169
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6211: 6211,POA: Postal Areas,5: Western Australia,2021,8498
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3803: 3803,POA: Postal Areas,2: Victoria,2021,11355
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2800: 2800,POA: Postal Areas,1: New South Wales,2021,48283
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2198: 2198,POA: Postal Areas,1: New South Wales,2021,9843
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3000: 3000,POA: Postal Areas,2: Victoria,2021,43084
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3478: 3478,POA: Postal Areas,2: Victoria,2021,2584
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4385: 4385,POA: Postal Areas,3: Queensland,2021,1166
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6038: 6038,POA: Postal Areas,5: Western Australia,2021,10203
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2757: 2757,POA: Postal Areas,1: New South Wales,2021,850
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4890: 4890,POA: Postal Areas,3: Queensland,2021,1437
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5454: 5454,POA: Postal Areas,4: South Australia,2021,391
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2136: 2136,POA: Postal Areas,1: New South Wales,2021,7763
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2406: 2406,POA: Postal Areas,1: New South Wales,2021,705
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4032: 4032,POA: Postal Areas,3: Queensland,2021,18389
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5092: 5092,POA: Postal Areas,4: South Australia,2021,18288
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5221: 5221,POA: Postal Areas,4: South Australia,2021,331
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3440: 3440,POA: Postal Areas,2: Victoria,2021,2073
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2463: 2463,POA: Postal Areas,1: New South Wales,2021,8304
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3735: 3735,POA: Postal Areas,2: Victoria,2021,638
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4514: 4514,POA: Postal Areas,3: Queensland,2021,8605
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2628: 2628,POA: Postal Areas,1: New South Wales,2021,2176
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5094: 5094,POA: Postal Areas,4: South Australia,2021,912
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2450: 2450,POA: Postal Areas,1: New South Wales,2021,47335
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3744: 3744,POA: Postal Areas,2: Victoria,2021,522
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4562: 4562,POA: Postal Areas,3: Queensland,2021,8793
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5308: 5308,POA: Postal Areas,4: South Australia,2021,138
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3565: 3565,POA: Postal Areas,2: Victoria,2021,134
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3757: 3757,POA: Postal Areas,2: Victoria,2021,9735
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2281: 2281,POA: Postal Areas,1: New South Wales,2021,15323
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3433: 3433,POA: Postal Areas,2: Victoria,2021,207
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2133: 2133,POA: Postal Areas,1: New South Wales,2021,10929
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5522: 5522,POA: Postal Areas,4: South Australia,2021,1511
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3201: 3201,POA: Postal Areas,2: Victoria,2021,21976
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3880: 3880,POA: Postal Areas,2: Victoria,2021,4235
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4388: 4388,POA: Postal Areas,3: Queensland,2021,348
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4812: 4812,POA: Postal Areas,3: Queensland,2021,19110
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7258: 7258,POA: Postal Areas,6: Tasmania,2021,962
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3179: 3179,POA: Postal Areas,2: Victoria,2021,6066
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3635: 3635,POA: Postal Areas,2: Victoria,2021,552
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5401: 5401,POA: Postal Areas,4: South Australia,2021,832
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2739: 2739,POA: Postal Areas,1: New South Wales,2021,1414
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3287: 3287,POA: Postal Areas,2: Victoria,2021,418
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6484: 6484,POA: Postal Areas,5: Western Australia,2021,35
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3804: 3804,POA: Postal Areas,2: Victoria,2021,8466
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2571: 2571,POA: Postal Areas,1: New South Wales,2021,13174
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2069: 2069,POA: Postal Areas,1: New South Wales,2021,14604
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4036: 4036,POA: Postal Areas,3: Queensland,2021,7000
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4184: 4184,POA: Postal Areas,3: Queensland,2021,8481
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5159: 5159,POA: Postal Areas,4: South Australia,2021,33635
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0872: 0872,POA: Postal Areas,7: Northern Territory,2021,14676
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3927: 3927,POA: Postal Areas,2: Victoria,2021,1857
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4482: 4482,POA: Postal Areas,3: Queensland,2021,110
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7172: 7172,POA: Postal Areas,6: Tasmania,2021,4435
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2867: 2867,POA: Postal Areas,1: New South Wales,2021,636
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6311: 6311,POA: Postal Areas,5: Western Australia,2021,605
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7182: 7182,POA: Postal Areas,6: Tasmania,2021,247
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2157: 2157,POA: Postal Areas,1: New South Wales,2021,4042
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4650: 4650,POA: Postal Areas,3: Queensland,2021,34942
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3309: 3309,POA: Postal Areas,2: Victoria,2021,122
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2192: 2192,POA: Postal Areas,1: New South Wales,2021,13781
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5161: 5161,POA: Postal Areas,4: South Australia,2021,10286
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3199: 3199,POA: Postal Areas,2: Victoria,2021,56127
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3060: 3060,POA: Postal Areas,2: Victoria,2021,14274
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6574: 6574,POA: Postal Areas,5: Western Australia,2021,64
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2737: 2737,POA: Postal Areas,1: New South Wales,2021,822
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4887: 4887,POA: Postal Areas,3: Queensland,2021,2127
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2345: 2345,POA: Postal Areas,1: New South Wales,2021,707
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3132: 3132,POA: Postal Areas,2: Victoria,2021,16795
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3637: 3637,POA: Postal Areas,2: Victoria,2021,642
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5264: 5264,POA: Postal Areas,4: South Australia,2021,1287
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6105: 6105,POA: Postal Areas,5: Western Australia,2021,16283
